PV System,Address,City,Zip,Latitude,Longitude
PV SOLAR ( 6000 WATTS ),6933  HEATHERWOOD DR,COLORADO SPRINGS,80918,38.93213612,-104.78513337
PV SOLAR ( 3000 WATTS ),2601 N CHESTNUT ST,COLORADO SPRINGS,80907,38.868891299999994,-104.83609011
PV SOLAR REMOVE AND REPLACE,3315  KIRKWOOD DR,COLORADO SPRINGS,80916,38.78415273,-104.73933626
PV SOLAR ( 2400 WATTS ),3361 W BIJOU ST,COLORADO SPRINGS,80904,38.85968831,-104.87731670000001
PV SOLAR ( 7200 WATTS ),4763  POLEPLANT DR,COLORADO SPRINGS,80918,38.91558686,-104.73502463
PV SOLAR ( 3600 WATTS ),7778  FOREST VALLEY LOOP,COLORADO SPRINGS,80908,38.94577177,-104.69851349
PV SOLAR ( 12000 WATTS ),3405  MUIRFIELD DR,COLORADO SPRINGS,80907,38.88140404,-104.78783977
PV SOLAR REMOVE AND REPLACE,7795  JULYNN RD,COLORADO SPRINGS,80919,38.94016934,-104.87798966
PV SOLAR ( 6000 WATTS ),7798  CHASEWOOD LOOP,COLORADO SPRINGS,80908,38.9472514,-104.69698739
PV SOLAR ( 4800 WATTS ),3809  WINDSONG CT,COLORADO SPRINGS,80917,38.87122838,-104.75473369
PV SOLAR ( 1200 WATTS ),584  ROYAL OAK DR,COLORADO SPRINGS,80906,38.77087807,-104.82257783
PV SOLAR ( 5400 WATTS ),4827  DAREDEVIL DR,COLORADO SPRINGS,80911,38.7792258,-104.73710797
PV SOLAR ( 2400 WATTS ),1105  EVERGREEN DR,COLORADO SPRINGS,80911,38.75927609,-104.73426289
PV SOLAR REMOVE AND REPLACE,905  CRANDALL DR,COLORADO SPRINGS,80911,38.74545672,-104.72542856
PV SOLAR ( 7200 WATTS ),7503  PEACHLEAF DR,COLORADO SPRINGS,80925,38.72258888,-104.65887716
PV SOLAR ( 5100 WATTS ),2191  VELLIQUETTE LN,COLORADO SPRINGS,80951,38.86208066,-104.68084264
PV SOLAR ( 3600 WATTS ),2329 N LOGAN AVE,COLORADO SPRINGS,80909,38.86564539,-104.79712729
PV SOLAR ( 6600 WATTS ),6075  RED HILL CIR,COLORADO SPRINGS,80919,38.92049115,-104.83763351
PV SOLAR REMOVE AND REPLACE,222  CRESTRIDGE AVE,COLORADO SPRINGS,80906,38.78151364,-104.79849726
PV SOLAR REMOVE AND REPLACE,222  CRESTRIDGE AVE,COLORADO SPRINGS,80906,38.78151364,-104.79849726
PV SOLAR ( 4500 WATTS ),5708  FLICKA DR,COLORADO SPRINGS,80924,38.96164668,-104.72321195
PV SOLAR ( 3900 WATTS ),1517 E KIOWA ST,COLORADO SPRINGS,80909,38.83430069,-104.79830605
PV SOLAR ( 6000 WATTS ),6469  PULPIT ROCK DR,COLORADO SPRINGS,80918,38.92509847,-104.80884804
PV SOLAR ( 5400 WATTS ),7298  MOSS BLUFF CT,FOUNTAIN,80817,38.69811935,-104.69239968
PV SOLAR ( 4800 WATTS ),517  BLOSSOM FIELD RD,FOUNTAIN,80817,38.68712515,-104.69534336
PV SOLAR ( 5100 WATTS ),1030  CRANDALL DR,COLORADO SPRINGS,80911,38.74582511,-104.7227338
PV SOLAR REMOVE AND REPLACE,614  SKYLINE AVE,COLORADO SPRINGS,80905,38.84017945,-104.83680177
PV SOLAR ( 7500 WATTS ),5520  SADDLE ROCK RD,COLORADO SPRINGS,80923,38.91665792,-104.74127922
PV SOLAR - FLUSH MOUNT ( 5400 WATTS ),2250  GLENWOOD CIR,COLORADO SPRINGS,80909,38.86540276,-104.75905124
PV SOLAR ( 5100 WATTS ),1126  CAILIN WAY,FOUNTAIN,80817,38.70748502,-104.6886875
PV SOLAR ( 6000 WATTS ),3017 N ROCHE DR,COLORADO SPRINGS,80918,38.91793041,-104.77189557
PV SOLAR ( 2400 WATTS ),10614  CALISTA WAY,FOUNTAIN,80817,38.67735878,-104.69198434
PV SOLAR ( 5700 WATTS ),5072  CITA DR,COLORADO SPRINGS,80916,38.8194495,-104.73274737
PV SOLAR  ( 4800 WATTS ),8555  VANDERWOOD RD,COLORADO SPRINGS,80908,38.95411722,-104.69878275
PV SOLAR ( 12000 WATTS ),1865  WINDOVER CT,FOUNTAIN,80817,38.70260926,-104.6930344
PV SOLAR ( 4500 WATTS ),7779  DEL RAY BAY ST,FOUNTAIN,80817,38.6719844,-104.68530796
PV SOLAR ( 5700 WATTS ),1504  SARATOGA DR,COLORADO SPRINGS,80910,38.81033462,-104.77192467
PV SOLAR ( 9900 WATTS ),1208  ROSEMONT DR,COLORADO SPRINGS,80911,38.76003374,-104.73808703
PV SOLAR ( 3900 WATTS ),1404 E LA SALLE ST,COLORADO SPRINGS,80907,38.86353794,-104.79967004
PV SOLAR REMOVE AND REPLACE,805  BIRCH DR,COLORADO SPRINGS,80911,38.76197812,-104.74008378
PV SOLAR ( 3300 WATTS ),3021  DE CORTEZ ST,COLORADO SPRINGS,80909,38.84537453,-104.77261165
PV SOLAR ( 4500 WATTS ),2718 N ARCADIA ST,COLORADO SPRINGS,80907,38.86912553,-104.8080834
PV SOLAR ( 3900 WATTS ),5074  BALSAM ST,COLORADO SPRINGS,80923,38.92414915,-104.73186987
PV SOLAR REMOVE AND REPLACE,3950  HALF TURN PL,COLORADO SPRINGS,80917,38.88883514,-104.75180964
PV SOLAR ( 6300 WATTS ),1301  WIDEFIELD DR,COLORADO SPRINGS,80911,38.76053355,-104.73665077
PV SOLAR ( 4800 WATTS ),7218  SILVER MOON DR,COLORADO SPRINGS,80923,38.93384872,-104.69474318
PV SOLAR ( 4200 WATTS ),1351 N 25TH ST,COLORADO SPRINGS,80904,38.85947210000001,-104.85703501
PV SOLAR ( 7200 WATTS ),4993  MOUNT UNION CT,COLORADO SPRINGS,80918,38.9033294,-104.78504737
PV SOLAR ( 7200 WATTS ),629  ROWE LN,COLORADO SPRINGS,80911,38.72598909,-104.70890837
PV SOLAR ( 6000 WATTS ),1027  DRURY LN,COLORADO SPRINGS,80911,38.73443794,-104.71089522
PV SOLAR ( 2700 WATTS ),4643  KATAHDIN WAY,COLORADO SPRINGS,80911,38.76214342,-104.71019861
PV SOLAR ( 5700 WATTS ),6758  ALLIANCE LOOP,COLORADO SPRINGS,80925,38.73637771,-104.63470198
PV SOLAR ( 7800 WATTS ),11745  FORT WORTH RD,PEYTON,80831,38.95661973,-104.6096938
PV SOLAR ( 5100 WATTS ),6408  BUTCH CASSIDY BLVD,COLORADO SPRINGS,80922,38.92276058,-104.68773359
PV SOLAR ( 8100 WATTS ),7873  CANDLELIGHT LN,FOUNTAIN,80817,38.69007706,-104.68189483
PV SOLAR ( 6000 WATTS ),206  ELMWOOD DR,COLORADO SPRINGS,80907,38.89661874,-104.81644241
PV SOLAR REMOVE AND REPLACE,8030  WOODY CREEK DR,COLORADO SPRINGS,80911,38.71811212,-104.69117571
PV SOLAR ( 9300 WATTS ),4668 S SPLENDID CIR,COLORADO SPRINGS,80917,38.89312877,-104.74049111
PV SOLAR ( 3300 WATTS ),2924  PENNSYLVANIA AVE,COLORADO SPRINGS,80907,38.87307698,-104.80588364
PV SOLAR ( 2190 WATTS ),1314  CHESHAM CIR,COLORADO SPRINGS,80907,38.89088373,-104.85113851
PV SOLAR ( 3300 WATTS ),2404  ZANE PL,COLORADO SPRINGS,80909,38.86683027,-104.75240688
PV SOLAR ( 6000 WATTS ),1352  ANCESTRA DR,FOUNTAIN,80817,38.70630133,-104.68791646
PV SOLAR ( 6205 WATTS ),624  TIERRA VERDE CT,COLORADO SPRINGS,80904,38.854222899999996,-104.85922579999999
PV SOLAR ( 5700 WATTS ),6870  RIVERWOOD LN,COLORADO SPRINGS,80918,38.9322457,-104.76779257
PV SOLAR ( 8100 WATTS ),11057  SCENIC BRUSH DR,PEYTON,80831,38.97065493,-104.62202395
PV SOLAR ( 5400 WATTS ),1513  ROSEMONT DR,COLORADO SPRINGS,80911,38.76229996,-104.73754241
PV SOLAR ( 6300 WATTS ),7469  CAMPSTOOL DR,COLORADO SPRINGS,80922,38.89021737,-104.68948122
PV SOLAR ( 5700 WATTS ),8247  HARDWOOD CIR,COLORADO SPRINGS,80908,38.94541527,-104.68519334
PV SOLAR ( 7800 WATTS ),2965  ARNOLD AVE,MONUMENT,80132,39.07158472,-104.88301179
PV SOLAR ( 4200 WATTS ),6973  ROARING SPRING AVE,FOUNTAIN,80817,38.73074993,-104.69437628
PV SOLAR,4785  CHEERFUL RD,COLORADO SPRINGS,80917,38.89087428,-104.73887054
PV SOLAR REMOVE AND REPLACE,4945  SPOKANE WAY,COLORADO SPRINGS,80911,38.76063813,-104.71457304
PV SOLAR REMOVE AND REPLACE,5647  MARABOU WAY,COLORADO SPRINGS,80911,38.76390702,-104.72548571
PV SOLAR REMOVE AND REPLACE,7983  DUTCH LOOP,COLORADO SPRINGS,80925,38.72485367,-104.66529259
PV SOLAR ( 7800 WATTS ),2575  SIERRA DR,COLORADO SPRINGS,80917,38.869625299999996,-104.72870827
PV SOLAR ( 3000 WATTS ),1914  CONSTITUTION AVE,COLORADO SPRINGS,80909,38.86150782,-104.79211446
PV SOLAR ( 6600 WATTS ),609 W HARRISON ST,COLORADO SPRINGS,80907,38.86847865,-104.83569863
PV SOLAR ( 8100 WATTS ),6853  SNOWBIRD TER,COLORADO SPRINGS,80918,38.92860939,-104.78486111
PV SOLAR ( 6300 WATTS ),7706  BENTWATER DR,FOUNTAIN,80817,38.71106971,-104.68953929999999
PV SOLAR ( 5700 WATTS ),7246  ARAIA DR,FOUNTAIN,80817,38.69907003,-104.69320551
PV SOLAR ( 3600 WATTS ),5540  ROSE RIDGE LN,COLORADO SPRINGS,80917,38.91003202,-104.72651097
PV SOLAR ( 4200 WATTS ),3821  ADIRONDACK DR,COLORADO SPRINGS,80918,38.92096037,-104.75577121
PV SOLAR ( 5100 WATTS ),12527  PENSADOR DR,COLORADO SPRINGS,80921,39.01292881,-104.78879614
PV SOLAR ( 3900 WATTS ),6395  CASUAL DR,COLORADO SPRINGS,80922,38.92419963,-104.70265806
PV SOLAR ( 3000 WATTS ),6744  CABIN CREEK DR,COLORADO SPRINGS,80918,38.93446702,-104.74467839
PV SOLAR ( 5700 WATTS ),2631  CROOKED VINE CT,COLORADO SPRINGS,80921,39.03319261,-104.77811549
PV SOLAR ( 3300 WATTS ),4740  SPACEWALK WAY,COLORADO SPRINGS,80916,38.81201658,-104.7404193
PV SOLAR ( 2700 WATTS ),10075  KINGS CANYON DR,FALCON,80831,38.97685995,-104.59829484
PV SOLAR ( 5400 WATTS ),5640  VANTAGE VISTA DR,COLORADO SPRINGS,80919,38.91441357,-104.87379263
PV SOLAR ( 2700 WATTS ),4813  RIDENOUR DR,COLORADO SPRINGS,80916,38.81566002,-104.73847226
PV SOLAR ( 3000 WATTS ),6748  WINDBROOK CT,COLORADO SPRINGS,80927,38.92960221,-104.6586141
PV SOLAR ( 7500 WATTS ),4612  KISKADEE CT,COLORADO SPRINGS,80911,38.76107519,-104.72534736
PV SOLAR ( 3900 WATTS ),2822  PINNACLE DR,COLORADO SPRINGS,80910,38.8002659,-104.77465191
PV SOLAR ( 6600 WATTS ),7821  WHISTLESTOP LN,FOUNTAIN,80817,38.69624588,-104.68227125
PV SOLAR ( 2400 WATTS ),8040  CHANCELLOR DR,COLORADO SPRINGS,80920,38.94853173,-104.73890834
PV SOLAR ( 7800 WATTS ),4230  DRENNAN RD,COLORADO SPRINGS,80916,38.78244934,-104.74939369
PV SOLAR REMOVE AND REPLACE,1685  NEEDHAM CT,COLORADO SPRINGS,80916,38.80834791,-104.73660084
PV SOLAR ( 5100 WATTS ),3463  OSPREY RIDGE DR,COLORADO SPRINGS,80916,38.78192338,-104.7323374
PV SOLAR ( 7500 WATTS ),6532  MINERAL BELT DR,COLORADO SPRINGS,80927,38.92897173,-104.66526966
PV SOLAR ( 4200 WATTS ),5146  ALTURAS CIR,COLORADO SPRINGS,80911,38.77086968,-104.72920849
PV SOLAR ( 8100 WATTS ),118  VIA SAN MIGUEL ,MANITOU SPRINGS,80829,38.86066856,-104.89319531
PV SOLAR ( 4800 WATTS ),5175 W OLD FARM CIR,COLORADO SPRINGS,80917,38.90240802,-104.73110634
PV SOLAR ( 5400 WATTS ),985  PRICKLY PEAR PL,COLORADO SPRINGS,80921,39.03234221,-104.81103148
PV SOLAR ( 6300 WATTS ),7  LAZY W RD,FOUNTAIN,80817,38.67708688,-104.67271047
PV SOLAR ( 6000 WATTS ),8915  ROCKMONT TER,COLORADO SPRINGS,80920,38.96125101,-104.76104658
PV SOLAR ( 7125 WATTS ),6233  ALIBI CIR,COLORADO SPRINGS,80922,38.92277464,-104.70986995
PV SOLAR ( 16487 WATTS ),1270  RANGELY DR,COLORADO SPRINGS,80921,39.04896252,-104.80396674
PV SOLAR ( 6900 WATTS ),6275  CRESTED BUTTE CIR,COLORADO SPRINGS,80919,38.92252673,-104.86163232
PV SOLAR - GROUND MOUNT ( 5400 WATTS ),14820  TRIGGER RD,PEYTON,80831,39.04707506,-104.47554503
PV SOLAR ( 5100 WATTS ),3312 W PIKES PEAK AVE,COLORADO SPRINGS,80904,38.85717826,-104.87667297
PV SOLAR ( 7500 WATTS ),7475  DELMONICO DR,COLORADO SPRINGS,80919,38.93831734,-104.84259075
PV SOLAR ( 4500 WATTS ),4166  ROUND HILL DR,COLORADO SPRINGS,80922,38.88998543,-104.69984713
PV SOLAR REMOVE AND REPLACE,605  COVEGLEN CT,COLORADO SPRINGS,80906,38.76481171,-104.81797087
PV SOLAR ( 3900 WATTS ),12724  ROCKBRIDGE CIR,COLORADO SPRINGS,80921,39.01570629,-104.8074199
PV SOLAR ( 4200 WATTS ),6730  ASHLEY DR,COLORADO SPRINGS,80922,38.89786807,-104.70399675
PV SOLAR ( 3300 WATTS ),4908  ALTEZA DR,COLORADO SPRINGS,80917,38.86912415,-104.73646173
PV SOLAR ( 5700 WATTS ),703  CROWN RIDGE DR,COLORADO SPRINGS,80904,38.85808889,-104.86113182
PV SOLAR REMOVE AND REPLACE,4639  DANCING RAIN WAY,COLORADO SPRINGS,80911,38.76318944,-104.70897331
PV SOLAR ( 3600 WATTS ),6163  MONTERO CIR,COLORADO SPRINGS,80915,38.86532771,-104.70975761
PV SOLAR ( 5400 WATTS ),1298  ANTRIM LOOP,COLORADO SPRINGS,80910,38.81266881,-104.78323673
PV SOLAR ( 4500 WATTS ),8874  TRANQUIL KNOLL LN,COLORADO SPRINGS,80915,38.929526700000004,-104.6650751
PV SOLAR ( 3300 WATTS ),7640  HOLLANDALE DR,COLORADO SPRINGS,80919,38.93906402,-104.880849
PV SOLAR ( 5400 WATTS ),10274  PEACH BLOSSOM TRL,COLORADO SPRINGS,80920,38.97983574,-104.77282617
PV SOLAR ( 5400 WATTS ),536 W DALE ST,COLORADO SPRINGS,80905,38.8448361,-104.83531032
PV SOLAR ( 8700 WATTS ),7601  PEACHLEAF DR,COLORADO SPRINGS,80925,38.72167396,-104.65841238
PV SOLAR ( 4800 WATTS ),11190  SCENIC BRUSH DR,PEYTON,80831,38.97097257,-104.62025211
PV SOLAR ( 6900 WATTS ),4497  OUTLOOK RIDGE TRL,COLORADO SPRINGS,80924,38.97868021,-104.74137314
PV SOLAR ( 9600 WATTS ),706  CROWN RIDGE DR,COLORADO SPRINGS,80904,38.85837257,-104.86171374
PV SOLAR ( 6000 WATTS ),5140  BUNK HOUSE LN,COLORADO SPRINGS,80917,38.88754393,-104.73188396
PV SOLAR ( 9300 WATTS ),7015  NETTLEWOOD PL,COLORADO SPRINGS,80918,38.93295945,-104.76495628
PV SOLAR ( 5700 WATTS ),58 N ALBION ST,COLORADO SPRINGS,80911,38.74318313,-104.7232436
PV SOLAR ( 8400 WATTS ),11715  MCCLELLAND RD,CALHAN,80808,39.00203629,-104.4027291
PV SOLAR REMOVE AND REPLACE,9570  BLUEGRASS PL,COLORADO SPRINGS,80925,38.725555799999995,-104.65078504
PV SOLAR ( 4500 WATTS ),3922  ALEMEDA CIR,COLORADO SPRINGS,80918,38.91118492,-104.75381246
PV SOLAR ( 4500 WATTS ),8235  FLAX CT,COLORADO SPRINGS,80920,38.95108078,-104.74943482
PV SOLAR - GROUND MOUNT ( 10800 WATTS ),17315  FOREST GREEN WAY,ELBERT,80106,39.08308771,-104.58926838
PV SOLAR ( 8100 WATTS ),9475  SUMMER MEADOWS DR,COLORADO SPRINGS,80925,38.73987098,-104.64999300000001
PV SOLAR ( 7200 WATTS ),10550  SILVER STIRRUP DR,COLORADO SPRINGS,80925,38.74431161,-104.63304714
PV SOLAR ( 4800 WATTS ),5140  BRADLEY CIR,COLORADO SPRINGS,80911,38.76796801,-104.73278561
PV SOLAR REMOVE AND REPLACE,11084  FOREST CREEK DR,COLORADO SPRINGS,80908,38.99121454,-104.75885161
PV SOLAR REMOVE AND REPLACE,707  FOXWOOD DR,COLORADO SPRINGS,80911,38.75483803,-104.72229672
PV SOLAR ( 6000 WATTS ),5298  BRADLEY CIR,COLORADO SPRINGS,80911,38.76571265,-104.73183703
PV SOLAR ( 11315 WATTS ),755  WINEBROOK WAY,FOUNTAIN,80817,38.70115347,-104.68658366
PV SOLAR ( 5100 WATTS ),1011  LINDAMOOD DR,FOUNTAIN,80817,38.70764068,-104.68896904
PV SOLAR ( 4200 WATTS ),1360  ANCESTRA DR,FOUNTAIN,80817,38.70624027,-104.68773192
PV SOLAR ( 4500 WATTS ),12465  OREGON WAGON TRL,ELBERT,80106,39.0116843,-104.58082954
PV SOLAR ( 5700 WATTS ),10118  THRIVE LN,COLORADO SPRINGS,80924,38.97289532,-104.72496214
PV SOLAR ( 12000 WATTS ),7057  APPLETREE LOOP,COLORADO SPRINGS,80925,38.72957354,-104.6387782
PV SOLAR ( 6000 WATTS ),8  MAY ST,COLORADO SPRINGS,80906,38.79631792,-104.85436816
PV SOLAR ( 8100 WATTS ),2226  GLENWOOD CIR,COLORADO SPRINGS,80909,38.86418682,-104.76107012
PV SOLAR ( 3900 WATTS ),668  GILCREST RD,COLORADO SPRINGS,80906,38.78701795,-104.81444369
PV SOLAR ( 5700 WATTS ),204 W CHEYENNE MOUNTAIN BLVD,COLORADO SPRINGS,80906,38.79184741,-104.83121690000002
PV SOLAR ( 3300 WATTS ),407 N 31ST ST,COLORADO SPRINGS,80904,38.85669321,-104.8682068
PV SOLAR REMOVE AND REPLACE,1447  MOFFAT CIR,COLORADO SPRINGS,80909,38.85378806,-104.75037633
PV SOLAR ( 4500 WATTS ),2198  EL CAMINO MESETA ,FOUNTAIN,80817,38.70818862,-104.69866809999999
PV SOLAR ( 6900 WATTS ),2315  VICEROY CT,COLORADO SPRINGS,80920,38.9551151,-104.78321836
PV SOLAR ( 3300 WATTS ),2011  WYNKOOP DR,COLORADO SPRINGS,80909,38.86222494,-104.76470304
PV SOLAR ( 5700 WATTS ),7725  CHANCELLOR DR,COLORADO SPRINGS,80920,38.94366425,-104.73830969
PV SOLAR REMOVE AND REPLACE,2404  ZANE PL,COLORADO SPRINGS,80909,38.86683027,-104.75240688
PV SOLAR ( 5110 WATTS ),5550  MULE DEER DR,COLORADO SPRINGS,80919,38.91090934,-104.85996891
PV SOLAR ( 5100 WATTS ),913  ARRAWANNA ST,COLORADO SPRINGS,80909,38.84624875,-104.77145709
PV SOLAR ( 5100 WATTS ),1204 N MEADE AVE,COLORADO SPRINGS,80909,38.84995921,-104.79594718
PV SOLAR ( 5475 WATTS ),6725  OMAHA BLVD,COLORADO SPRINGS,80915,38.85374849,-104.70308277
PV SOLAR ( 5400 WATTS ),6630  PAWNEE CIR,COLORADO SPRINGS,80915,38.85701336,-104.70432084
PV SOLAR ( 5400 WATTS ),7470  MALLARD DR,PEYTON,80831,38.93977024,-104.57818902
PV SOLAR ( 2700 WATTS ),3420  COWHAND DR,COLORADO SPRINGS,80922,38.882312799999994,-104.70442598
PV SOLAR ( 7200 WATTS ),7136  ASPEN GLEN LN,COLORADO SPRINGS,80919,38.93432846,-104.87318879
PV SOLAR ( 5400 WATTS ),4170  HYBRID PL,COLORADO SPRINGS,80917,38.88557618,-104.75004897
PV SOLAR ( 5700 WATTS ),8030  CHANCELLOR DR,COLORADO SPRINGS,80920,38.94838594,-104.7389732
PV SOLAR ( 4800 WATTS ),13415  LARIAT CIR,ELBERT,80106,39.02235922,-104.57484696
PV SOLAR ( 5100 WATTS ),4255 N NONCHALANT CIR,COLORADO SPRINGS,80917,38.88453269,-104.74867325
PV SOLAR ( 5700 WATTS ),1530  LILY LAKE DR,COLORADO SPRINGS,80921,39.00551546,-104.79884715
PV SOLAR ( 4500 WATTS ),1920  SUSSEX LN,COLORADO SPRINGS,80909,38.86040699,-104.7596022
PV SOLAR ( 6000 WATTS ),2819 W KIOWA ST,COLORADO SPRINGS,80904,38.85167338,-104.86683543
PV SOLAR ( 6300 WATTS ),3315  BLODGETT DR,COLORADO SPRINGS,80919,38.95254683,-104.88782045
PV SOLAR ( 13140 WATTS ),6455  MESEDGE DR,COLORADO SPRINGS,80919,38.92502706,-104.82469634
PV SOLAR ( 6900 WATTS ),6085  RED HILL CIR,COLORADO SPRINGS,80919,38.92079393,-104.83760381
PV SOLAR ( 4500 WATTS ),2315  ROUNDTOP DR,COLORADO SPRINGS,80918,38.92431896,-104.78619742
PV SOLAR ( 10800 WATTS ),1614  HOWARD AVE,COLORADO SPRINGS,80909,38.85575278,-104.78291352
PV SOLAR ( 7300 WATTS ),1910  SWEARINGER DR,COLORADO SPRINGS,80906,38.77179678,-104.79258843
PV SOLAR ( 5400 WATTS ),6789  BLACK SADDLE DR,COLORADO SPRINGS,80920,38.95182604,-104.70287519
PV SOLAR ( 3300 WATTS ),5565  MAJESTIC DR,COLORADO SPRINGS,80919,38.91272421,-104.87358603
PV SOLAR ( 6300 WATTS ),3770  BIRDIE CT,COLORADO SPRINGS,80922,38.88564326,-104.71000718
PV SOLAR ( 6000 WATTS ),8527  CHAMPIE RD,FALCON,80831,38.95553938,-104.59400806
PV SOLAR ( 8100 WATTS ),6835  SIMCOE DR,COLORADO SPRINGS,80925,38.73213431,-104.64741487
PV SOLAR ( 2700 WATTS ),6735  BUNDLEFLOWER CT,COLORADO SPRINGS,80918,38.93038125,-104.72411526
PV SOLAR ( 6300 WATTS ),6531  STINGRAY LN,COLORADO SPRINGS,80925,38.73782614,-104.63259105
PV SOLAR ( 6000 WATTS ),2242  SPRINGSIDE DR,COLORADO SPRINGS,80915,38.86594614,-104.67280517
PV SOLAR - ROOFTOP & GROUND MOUNT ( 12000 WATTS ),595  TRUMBULL LN,MONUMENT,80132,39.08049181,-104.87270773
PV SOLAR ( 4500 WATTS ),1332  HIAWATHA DR,COLORADO SPRINGS,80915,38.85080999,-104.70926398
PV SOLAR REMOVE AND REPLACE,1376  COOLCREST DR,COLORADO SPRINGS,80906,38.77157888,-104.80293832
PV SOLAR ( 12000 WATTS ),830  CARLSON DR,COLORADO SPRINGS,80919,38.94002888,-104.84214428
PV SOLAR ( 5100 WATTS ),7799  JULYNN RD,COLORADO SPRINGS,80919,38.94001931,-104.87805273
PV SOLAR REMOVE AND REPLACE,1743  WOODPARK DR,COLORADO SPRINGS,80915,38.86070752,-104.66989136
PV SOLAR REMOVE AND REPLACE,4323  EXCURSION DR,COLORADO SPRINGS,80911,38.76866598,-104.72474503
PV SOLAR ( 6000 WATTS ),7763  MIDDLE BAY WAY,FOUNTAIN,80817,38.67115094,-104.68495408
PV SOLAR ( 5100 WATTS ),5318  CRACKER BARREL CIR,COLORADO SPRINGS,80917,38.89374014,-104.72835699
PV SOLAR ( 5400 WATTS ),2545  BLACK DIAMOND TER,COLORADO SPRINGS,80918,38.92243034,-104.78104699
PV SOLAR ( 4200 WATTS ),1713  COUCH PL,COLORADO SPRINGS,80911,38.76066139,-104.75057539
PV SOLAR ( 4200 WATTS ),8140  ROUTT CT,COLORADO SPRINGS,80919,38.94933133,-104.86590071
PV SOLAR ( 6570 WATTS ),3835  MESA GRANDE DR,COLORADO SPRINGS,80918,38.8970358,-104.75501779
PV SOLAR ( 8700 WATTS ),6  LAZY W RD,FOUNTAIN,80817,38.67762095,-104.67278327
PV SOLAR ( 5400 WATTS ),839 E HIGH ST,COLORADO SPRINGS,80903,38.83562393,-104.80864137
PV SOLAR ( 6900 WATTS ),8723  TRANQUIL KNOLL LN,COLORADO SPRINGS,80915,38.92719243,-104.66504915
PV SOLAR ( 3300 WATTS ),132  RAINBOW PL,COLORADO SPRINGS,80906,38.80306306,-104.83179256
PV SOLAR ( 6900 WATTS ),7624  BONTERRA LN,COLORADO SPRINGS,80925,38.72199332,-104.66619816
BATTERY STORAGE SYSTEM FOR PV SOLAR,10656  MCGAHAN DR,FOUNTAIN,80817,38.6768907,-104.67609421
PV SOLAR REMOVE AND REPLACE,1804  HALLAM AVE,COLORADO SPRINGS,80911,38.76242448,-104.74852621
PV SOLAR ( 4800 WATTS ),9336  PORTMARNOCK CT,PEYTON,80831,38.96683408,-104.58636039
PV SOLAR ( 3900 WATTS ),713  ECHO LN,COLORADO SPRINGS,80904,38.86043972,-104.87037296
PV SOLAR - GROUND MOUNT,10910  SURREY LN,PEYTON,80831,38.9072277,-104.62572745
PV SOLAR ( 3600 WATTS ),3318  JON ST,COLORADO SPRINGS,80907,38.88187419,-104.80877642
PV SOLAR ( 2700 WATTS ),3450  MIRAGE DR,COLORADO SPRINGS,80920,38.94208277,-104.76455512
PV SOLAR ( 7920 WATTS ),18675  PEACEFUL PINES RD,MONUMENT,80132,39.10312517,-104.78584812
PV SOLAR ( 5100 WATTS ),1004  4TH ST,COLORADO SPRINGS,80907,38.87889465,-104.80729092
PV SOLAR ( 6000 WATTS ),4504  ANVIL DR,COLORADO SPRINGS,80925,38.76549861,-104.65800872
PV SOLAR ( 3600 WATTS ),1808  LORRAINE ST,COLORADO SPRINGS,80906,38.80604118,-104.83295345
PV SOLAR ( 4800 WATTS ),17435  WAGON TRAIN LOOP,PEYTON,80831,38.88469362,-104.50503475
PV SOLAR ( 3600 WATTS ),2060  LEOTI DR,COLORADO SPRINGS,80915,38.86172312,-104.70377915
PV SOLAR ( 2700 WATTS ),6775  LIBERATOR TRL,COLORADO SPRINGS,80925,38.73383809,-104.64195435
PV SOLAR ( 3900 WATTS ),10845  LINK RD,FOUNTAIN,80817,38.67429273,-104.67322340000001
PV SOLAR,14 W BIJOU ST,COLORADO SPRINGS,80903,38.83742942,-104.82617909999999
PV SOLAR  ( 24300 WATTS ),1603 S 8TH ST,COLORADO SPRINGS,80905,38.81033493,-104.84055491
PV SOLAR ( 2400 WATTS ),2031  KODIAK DR,COLORADO SPRINGS,80910,38.80182775,-104.76861715
PV SOLAR ( 2900 WATTS ),2117 N CORONA ST,COLORADO SPRINGS,80907,38.86353871,-104.81446424
PV SOLAR ( 5100 WATTS ),409 E CHEYENNE RD,COLORADO SPRINGS,80906,38.80657425,-104.81964497
PV SOLAR ( 6000 WATTS ),4907  JOSEPH DR,COLORADO SPRINGS,80916,38.79455821,-104.73652750000001
PV SOLAR ( 2400 WATTS ),630  BRIDGER DR,COLORADO SPRINGS,80909,38.84282376,-104.75422786
PV SOLAR ( 6300 WATTS ),6639 E GAMBOL QUAIL DR,COLORADO SPRINGS,80918,38.92797632,-104.78280672
PV SOLAR ( 2400 WATTS ),4117  BENT DR,COLORADO SPRINGS,80909,38.8434696,-104.75214975
PV SOLAR ( 6300 WATTS ),17720  WOODHAVEN DR,COLORADO SPRINGS,80908,39.08863465,-104.75465848
PV SOLAR ( 6900 WATTS ),2220  FLINTWOOD DR,COLORADO SPRINGS,80910,38.80122982,-104.76326128
PV SOLAR ( 4800 WATTS ),364  ECLIPSE DR,COLORADO SPRINGS,80904,38.82898583,-104.85644508
